ProdGroupId,Language,SourceLang,ProdGroupName,AdminProdGroupName
300100025245920,KO,US,zBIQASD_Motorbikes,zBIQASD_Motorbikes
300100025245923,US,US,zBIQASD_cycles,zBIQASD_cycles
300100025245923,KO,US,zBIQASD_cycles,zBIQASD_cycles
300100039892015,US,US,TM PD Spl Char,TM PD Spl Char
300100039892015,KO,KO,TM PD Spl Char,TM PD Spl Char
300100039892065,US,US,TM PD Spl Char,TM PD Spl Char
300100039892065,KO,KO,TM PD Spl Char,TM PD Spl Char
100100016450616,US,US,PG with Relation Newd40642199021,PG with Relation Newd40642199021
100100016450613,US,US,PG with Relation Newd40642199022,PG with Relation Newd40642199022
100100016450615,US,US,PG with Relation Newd40642199023,PG with Relation Newd40642199023
100100016450614,US,US,PG with Relation Newd40642199024,PG with Relation Newd40642199024
300100014470072,KO,US,SC_TEST,SC_TEST
300100014469779,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 28249853000       ,Display of the PG: 471722:RelatedGroup Third PG 28249853000       
300100014470074,KO,US,SC_EC_TEST_ROOT,SC_EC_TEST_ROOT
300100014470077,KO,US,SC_FA_TEST,SC_FA_TEST
300100014470112,KO,US,SC_EC_TEST_NONE,SC_EC_TEST_NONE
300100014470115,KO,US,SC_EC_TEST_Country,SC_EC_TEST_Country
300100014470118,KO,US,SC_EC_TEST_Customer,SC_EC_TEST_Customer
300100014470121,KO,US,SC_EC_TEST_City,SC_EC_TEST_City
300100014470124,KO,US,SC_EC_TEST_Zip,SC_EC_TEST_Zip
300100014470127,KO,US,SC_EC_TEST_State,SC_EC_TEST_State
300100011580003,KO,US,QSC_TEST,QSC_TEST
300100014469791,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 1a553750589       ,Display of the PG: 471722:RelatedGroup Third PG 1a553750589       
100100003252471,KO,KO,PG File Import TestN0602143   ,PG File Import TestN0602143   
100100003252468,KO,KO,PG File Import TestN0602144   ,PG File Import TestN0602144   
100100003252469,KO,KO,PG File Import TestN0602145   ,PG File Import TestN0602145   
100100003252470,KO,KO,PG File Import TestN0602146   ,PG File Import TestN0602146   
300100014469821,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 2e557423339       ,Display of the PG: 471722:RelatedGroup Third PG 2e557423339       
300100014469823,KO,KO,Display of the PG: 471722:RelatedGroup First PG c3357754586       ,Display of the PG: 471722:RelatedGroup First PG c3357754586       
300100014469825,KO,KO,Display of the PG: 471722:RelatedGroup Second PG e0757817151       ,Display of the PG: 471722:RelatedGroup Second PG e0757817151       
300100014469827,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 2e557876060       ,Display of the PG: 471722:RelatedGroup Third PG 2e557876060       
300100014469837,KO,KO,Display of the PG: 471722:RelatedGroup Second PG b4359272223       ,Display of the PG: 471722:RelatedGroup Second PG b4359272223       
300100014469839,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 41e59283817       ,Display of the PG: 471722:RelatedGroup Third PG 41e59283817       
300100014469819,KO,KO,Display of the PG: 471722:RelatedGroup Second PG 8e757363165       ,Display of the PG: 471722:RelatedGroup Second PG 8e757363165       
300100014469841,KO,KO,Display of the PG: 471722:RelatedGroup First PG 6b759602236       ,Display of the PG: 471722:RelatedGroup First PG 6b759602236       
300100014469843,KO,KO,Display of the PG: 471722:RelatedGroup Second PG e6f59618236       ,Display of the PG: 471722:RelatedGroup Second PG e6f59618236       
300100014469845,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 05059630409       ,Display of the PG: 471722:RelatedGroup Third PG 05059630409       
300100014469793,KO,KO,Display of the PG: 471722:RelatedGroup First PG 54754926322       ,Display of the PG: 471722:RelatedGroup First PG 54754926322       
300100014469797,KO,KO,Display of the PG: 471722:RelatedGroup Third PG dcf54955745       ,Display of the PG: 471722:RelatedGroup Third PG dcf54955745       
300100014469803,KO,KO,Display of the PG: 471722:RelatedGroup Third PG 26855296523       ,Display of the PG: 471722:RelatedGroup Third PG 26855296523       
100100006470228,KO,KO,PG File Import TestN108031  ,PG File Import TestN108031  
100100006470229,KO,KO,PG File Import TestM108031  ,PG File Import TestM108031  
100100006470230,KO,KO,PG File Import TestN108032  ,PG File Import TestN108032  
100100006470231,KO,KO,PG File Import TestM108032  ,PG File Import TestM108032  
300100014470438,KO,KO,Display of 63229- 18201301522228222:Root PG Name      ,Display of 63229- 18201301522228222:Root PG Name      
300100014470440,KO,KO,1.Category under GCM Total Unspecified    ,1.Category under GCM Total Unspecified    
300100014470442,KO,KO,Display of:63229- 18201301536368224:Sub PG Name      ,Display of:63229- 18201301536368224:Sub PG Name      
300100010799786,KO,KO,Display of:63229- 53020122241419634:Sub PG Name      ,Display of:63229- 53020122241419634:Sub PG Name      
300100011579819,KO,KO,Display of:63229- 828201212324044224:Sub PG Name      ,Display of:63229- 828201212324044224:Sub PG Name      
300100014469805,KO,KO,Display of the PG: 471722:RelatedGroup First PG fdf55926110       ,Display of the PG: 471722:RelatedGroup First PG fdf55926110       
300100014469807,KO,KO,Display of the PG: 471722:RelatedGroup Second PG de355989972       ,Display of the PG: 471722:RelatedGroup Second PG de355989972       
300100014469809,KO,KO,Display of the PG: 471722:RelatedGroup Third PG b4756049771       ,Display of the PG: 471722:RelatedGroup Third PG b4756049771       
100100002758660,KO,KO,PG File Import TestN0602143   ,PG File Import TestN0602143   
100100002758658,KO,KO,PG File Import TestN0602144   ,PG File Import TestN0602144   
100100002758657,KO,KO,PG File Import TestN0602145   ,PG File Import TestN0602145   
100100002758659,KO,KO,PG File Import TestN0602146   ,PG File Import TestN0602146   
300100010799761,KO,KO,1.Category under GCM Total Unspecified    ,1.Category under GCM Total Unspecified    
300100010799898,KO,KO,1.Category under GCM Total Unspecified    ,1.Category under GCM Total Unspecified    
300100010799784,KO,KO,Display of 63229- 53020122224249632:Root PG Name      ,Display of 63229- 53020122224249632:Root PG Name      
300100011579883,KO,KO,EC_TEST_Root Display ,EC_TEST_Root Display 
300100011579885,KO,KO,EC_TEST_NONE Display ,EC_TEST_NONE Display 
300100011579888,KO,US,EC_TEST_Country,EC_TEST_Country
300100011579891,KO,US,EC_TEST_State,EC_TEST_State
300100011579894,KO,US,EC_TEST_City,EC_TEST_City
300100011579897,KO,US,EC_TEST_Zip,EC_TEST_Zip
300100011579900,KO,US,EC_TEST_Customer,EC_TEST_Customer
300100011580006,KO,US,FA_TEST,FA_TEST
300100011579822,KO,KO,1.Category under GCM Total Unspecified    ,1.Category under GCM Total Unspecified    
300100011579817,KO,KO,Display of 63229- 8282012123146464222:Root PG Name      ,Display of 63229- 8282012123146464222:Root PG Name      
300100014470325,KO,KO,1.Category under GCM Total Unspecified    ,1.Category under GCM Total Unspecified    
300100014470327,KO,KO,Display of:63229- 172013192342428494:Sub PG Name      ,Display of:63229- 172013192342428494:Sub PG Name      
100100003220939,KO,KO,PG File Import TestN108031  ,PG File Import TestN108031  
100100003220940,KO,KO,PG File Import TestM108031  ,PG File Import TestM108031  
100100003220941,KO,KO,PG File Import TestN108032  ,PG File Import TestN108032  
100100003220942,KO,KO,PG File Import TestM108032  ,PG File Import TestM108032  
300100014469813,KO,KO,Display of the PG: 471722:RelatedGroup Second PG 29956482725       ,Display of the PG: 471722:RelatedGroup Second PG 29956482725       
300100014469815,KO,KO,Display of the PG: 471722:RelatedGroup Third PG ef056562463       ,Display of the PG: 471722:RelatedGroup Third PG ef056562463       
300100014469817,KO,KO,Display of the PG: 471722:RelatedGroup First PG 65e57300100       ,Display of the PG: 471722:RelatedGroup First PG 65e57300100       
300100014469829,KO,KO,Display of the PG: 471722:RelatedGroup First PG 3a458665965       ,Display of the PG: 471722:RelatedGroup First PG 3a458665965       
300100014469831,KO,KO,Display of the PG: 471722:RelatedGroup Second PG 2c558682153       ,Display of the PG: 471722:RelatedGroup Second PG 2c558682153       
300100014469833,KO,KO,Display of the PG: 471722:RelatedGroup Third PG fef58694013       ,Display of the PG: 471722:RelatedGroup Third PG fef58694013       
300100014469835,KO,KO,Display of the PG: 471722:RelatedGroup First PG 7f759255613       ,Display of the PG: 471722:RelatedGroup First PG 7f759255613       
300100010799833,KO,KO,1.Category under GCM Total Unspecified    ,1.Category under GCM Total Unspecified    
100100003252513,KO,KO,PG File Import TestN108031  ,PG File Import TestN108031  
100100003252511,KO,KO,PG File Import TestM108031  ,PG File Import TestM108031  
100100003252512,KO,KO,PG File Import TestN108032  ,PG File Import TestN108032  
100100003252514,KO,KO,PG File Import TestM108032  ,PG File Import TestM108032  
300100014469781,KO,KO,Display of the PG: 471722:RelatedGroup First PG 91052536149       ,Display of the PG: 471722:RelatedGroup First PG 91052536149       
300100014469783,KO,KO,Display of the PG: 471722:RelatedGroup Second PG e7252551431       ,Display of the PG: 471722:RelatedGroup Second PG e7252551431       
300100014469785,KO,KO,Display of the PG: 471722:RelatedGroup Third PG f0652564962       ,Display of the PG: 471722:RelatedGroup Third PG f0652564962       
300100014469795,KO,KO,Display of the PG: 471722:RelatedGroup Second PG ef054943463       ,Display of the PG: 471722:RelatedGroup Second PG ef054943463       
300100014469811,KO,KO,Display of the PG: 471722:RelatedGroup First PG ec156400128       ,Display of the PG: 471722:RelatedGroup First PG ec156400128       
300100014470242,KO,KO,Ineffective_TEsting_001 Display name    ,Ineffective_TEsting_001 Display name    
300100014470245,KO,KO,Ineffective_TEsting_002,Ineffective_TEsting_002
300100014470248,KO,KO,Inactive_TEsting_001 Display   ,Inactive_TEsting_001 Display   
300100014470251,KO,KO,Inactive_TEsting_002,Inactive_TEsting_002
300100014470254,KO,KO,Ineffective_TEsting_003,Ineffective_TEsting_003
300100014469789,KO,KO,Display of the PG: 471722:RelatedGroup Second PG b2c53738604       ,Display of the PG: 471722:RelatedGroup Second PG b2c53738604       
300100014469787,KO,KO,Display of the PG: 471722:RelatedGroup First PG cbf53722025       ,Display of the PG: 471722:RelatedGroup First PG cbf53722025       
300100014469799,KO,KO,Display of the PG: 471722:RelatedGroup First PG 92e55171815       ,Display of the PG: 471722:RelatedGroup First PG 92e55171815       
300100014469801,KO,KO,Display of the PG: 471722:RelatedGroup Second PG bac55234771       ,Display of the PG: 471722:RelatedGroup Second PG bac55234771       
100100006468915,KO,KO,PG File Import TestN0602143   ,PG File Import TestN0602143   
100100006468917,KO,KO,PG File Import TestN0602144   ,PG File Import TestN0602144   
100100006468916,KO,KO,PG File Import TestN0602145   ,PG File Import TestN0602145   
100100006468918,KO,KO,PG File Import TestN0602146   ,PG File Import TestN0602146   
300100014469775,KO,KO,Display of the PG: 471722:RelatedGroup First PG 52949816327       ,Display of the PG: 471722:RelatedGroup First PG 52949816327       
300100014469777,KO,KO,Display of the PG: 471722:RelatedGroup Second PG 19e49839625       ,Display of the PG: 471722:RelatedGroup Second PG 19e49839625       
300100014469973,KO,KO,BIQASD_Furniture,BIQASD_Furniture
300100014469975,KO,US,BIQASD_Desk,BIQASD_Desk
300100014469978,KO,US,BIQASD_Footrest,BIQASD_Footrest
300100014469981,KO,US,ZBIQASD_Furniture,ZBIQASD_Furniture
300100014469983,KO,US,ZBIQASD_Desk,ZBIQASD_Desk
300100014469986,KO,US,ZBIQASD_Footrest,ZBIQASD_Footrest
300100014469989,KO,US,ZBIQASD_Footrest_high,ZBIQASD_Footrest_high
300100014469992,KO,US,ZBIQASD_Footrest_low,ZBIQASD_Footrest_low
300100014469995,KO,US,ZBIQASD_Footrest_medium,ZBIQASD_Footrest_medium
300100014470232,KO,KO,Display of the PG: 471925 PG:2ce80081911    ,Display of the PG: 471925 PG:2ce80081911    
300100014470323,KO,KO,Display of 63229- 172013192328288492:Root PG Name      ,Display of 63229- 172013192328288492:Root PG Name      
300100052548423,US,US,ZSF_Level3,ZSF_Level3
300100052548423,KO,US,ZSF_Level3,ZSF_Level3
300100070084770,US,US,Display of Auto Sub PG for test id 416613:db060018695,Display of Auto Sub PG for test id 416613:db060018695
300100070084770,KO,KO,Display of Auto Sub PG for test id 416613:db060018695      ,Display of Auto Sub PG for test id 416613:db060018695      
300100052522159,US,US,ZSF_Product1,ZSF_Product1
300100052522159,KO,KO,ZSF_Product1,ZSF_Product1
300100052522162,US,US,ZSF_Product2,ZSF_Product2
300100052522162,KO,US,ZSF_Product2,ZSF_Product2
100100038730637,US,US,PG File Import Name Newe0862046968 1,PG File Import Name Newe0862046968 1
100100038730639,US,US,PG File Import Name Newe0862046968 2,PG File Import Name Newe0862046968 2
300100070084686,US,US,Display of the PG: Auto PG Test id 416613:5cc59961734,Display of the PG: Auto PG Test id 416613:5cc59961734
300100070084686,KO,KO,Display of the PG: Auto PG Test id 416613:5cc59961734      ,Display of the PG: Auto PG Test id 416613:5cc59961734      
100100038730640,US,US,PG File Import Name Newe0862046968 3,PG File Import Name Newe0862046968 3
100100038730638,US,US,PG File Import Name Newe0862046968 4,PG File Import Name Newe0862046968 4
100100038736325,US,US,PG with Relation New1fb627989981,PG with Relation New1fb627989981
100100038736323,US,US,PG with Relation New1fb627989982,PG with Relation New1fb627989982
100100038736322,US,US,PG with Relation New1fb627989983,PG with Relation New1fb627989983
100100038736324,US,US,PG with Relation New1fb627989984,PG with Relation New1fb627989984
300100052522155,US,US,ZSF_Product,ZSF_Product
300100052522155,KO,KO,ZSF_Product,ZSF_Product
300100052548417,US,US,ZSF_Level1,ZSF_Level1
300100052548417,KO,US,ZSF_Level1,ZSF_Level1
300100052548420,US,US,ZSF_Level2,ZSF_Level2
300100052548420,KO,US,ZSF_Level2,ZSF_Level2
100100038730637,KO,KO,PG File Import Name Newe0862046968 1    ,PG File Import Name Newe0862046968 1    
100100038730639,KO,KO,PG File Import Name Newe0862046968 2    ,PG File Import Name Newe0862046968 2    
100100038736325,KO,KO,PG with Relation New1fb627989981   ,PG with Relation New1fb627989981   
100100038736323,KO,KO,PG with Relation New1fb627989982   ,PG with Relation New1fb627989982   
100100038736322,KO,KO,PG with Relation New1fb627989983   ,PG with Relation New1fb627989983   
100100038736324,KO,KO,PG with Relation New1fb627989984   ,PG with Relation New1fb627989984   
100100038730640,KO,KO,PG File Import Name Newe0862046968 3    ,PG File Import Name Newe0862046968 3    
100100038730638,KO,KO,PG File Import Name Newe0862046968 4    ,PG File Import Name Newe0862046968 4    
100100039761307,US,US,Siebel Product Lines,Siebel Product Lines
100100039761322,US,US,Standard service testdeepak bottom level1,Standard service testdeepak bottom level1
100100039761298,US,US,Standard service testdeepak bottom level2,Standard service testdeepak bottom level2
100100039761308,US,US,Product_Rahul2,Product_Rahul2
100100039761312,US,US,Product_Rahul3,Product_Rahul3
100100039761299,US,US,Product_Rahul1,Product_Rahul1
100100039761300,US,US,Basic Printer Operation and Repair,Basic Printer Operation and Repair
100100039761313,US,US,Color Printer Operation and Repair,Color Printer Operation and Repair
100100039761294,US,US,Digital Printer Operation and Repair,Digital Printer Operation and Repair
100100039761309,US,US,Commodor XL,Commodor XL
100100039761323,US,US,Griffin 10,Griffin 10
100100039761295,US,US,Phoenix 1000,Phoenix 1000
100100039761324,US,US,Egg 20,Egg 20
100100039761301,US,US,Phoenix 2000,Phoenix 2000
100100039761314,US,US,Egg 50,Egg 50
100100039761310,US,US,Phoenix 5000,Phoenix 5000
100100039761327,US,US,Griffin 100,Griffin 100
100100039761328,US,US,Fastjet 97,Fastjet 97
100100039761315,US,US,Peacock 8000,Peacock 8000
100100039761316,US,US,Stellarjay Pro,Stellarjay Pro
100100039761325,US,US,Penguin D10,Penguin D10
100100039761302,US,US,Roadrunner DL,Roadrunner DL
100100039761317,US,US,Standard Service (1 year),Standard Service (1 year)
100100039761318,US,US,Silver Service (1 year),Silver Service (1 year)
100100039761319,US,US,Gold Service (1 year),Gold Service (1 year)
100100039761311,US,US,Standard Service (3 years),Standard Service (3 years)
100100039761296,US,US,Silver Service (3 years),Silver Service (3 years)
100100039761304,US,US,Gold Service (3 years),Gold Service (3 years)
100100039761305,US,US,Printers,Printers
100100039761329,US,US,Black & White Printers,Black & White Printers
100100039761330,US,US,Color Printers,Color Printers
100100039761303,US,US,Digital Printers,Digital Printers
100100039761306,US,US,Copiers,Copiers
100100039761320,US,US,Black & White Copiers,Black & White Copiers
100100039761321,US,US,Color Copiers,Color Copiers
100100039761326,US,US,Digital Copiers,Digital Copiers
100100039761297,US,US,Service,Service
100100039761307,KO,KO,Siebel Product Lines ,Siebel Product Lines 
100100039761322,KO,KO,Standard service testdeepak bottom level1     ,Standard service testdeepak bottom level1     
100100039761298,KO,KO,Standard service testdeepak bottom level2     ,Standard service testdeepak bottom level2     
100100039761308,KO,US,Product_Rahul2,Product_Rahul2
100100039761312,KO,US,Product_Rahul3,Product_Rahul3
100100039761299,KO,US,Product_Rahul1,Product_Rahul1
100100039761300,KO,KO,Basic Printer Operation and Repair    ,Basic Printer Operation and Repair    
100100039761313,KO,KO,Color Printer Operation and Repair    ,Color Printer Operation and Repair    
100100039761294,KO,KO,Digital Printer Operation and Repair    ,Digital Printer Operation and Repair    
